plain GCD timer intervalMs=40.000 duration=30.000s
t(ms),dt(ms)
18763.037,40.853
18805.132,42.095
18842.982,37.849
18885.129,42.147
18925.129,40.000
18965.135,40.006
19003.168,38.033
19043.311,40.143
19085.128,41.818
19125.314,40.186
19165.086,39.772
19205.055,39.969
19243.612,38.557
19285.079,41.467
19321.500,36.420
19365.142,43.642
19401.885,36.744
19443.959,42.074
19482.087,38.127
19525.141,43.054
19565.140,39.999
19602.623,37.483
19644.268,41.644
19685.152,40.885
19725.219,40.067
19763.543,38.324
19805.218,41.675
19844.585,39.367
19885.149,40.565
19925.165,40.015
19965.150,39.985
20005.142,39.992
20044.904,39.762
20085.148,40.243
20125.133,39.985
20165.153,40.020
20205.144,39.991
20245.058,39.915
20285.146,40.087
20325.133,39.987
20365.103,39.970
20405.168,40.065
20445.061,39.892
20485.166,40.106
20525.214,40.048
20560.291,35.077
20605.123,44.833
20645.125,40.001
20685.126,40.001
20725.131,40.005
20760.627,35.496
20805.143,44.516
20845.123,39.979
20885.137,40.014
20925.127,39.990
20960.933,35.806
21005.180,44.247
21040.230,35.050
21085.140,44.910
21125.153,40.013
21161.267,36.114
21205.150,43.883
21242.351,37.201
21285.141,42.790
21325.149,40.008
21361.578,36.429
21405.097,43.519
21444.439,39.342
21485.136,40.697
21525.123,39.987
21561.931,36.808
21605.135,43.204
21642.889,37.755
21685.151,42.262
21723.858,38.707
21762.230,38.372
21805.088,42.858
21843.406,38.318
21885.147,41.742
21920.236,35.089
21962.575,42.339
22005.139,42.564
22044.236,39.098
22085.142,40.905
22125.146,40.004
22162.889,37.744
22205.140,42.250
22245.130,39.990
22280.926,35.796
22325.130,44.204
22363.211,38.081
22405.147,41.936
22445.168,40.021
22485.089,39.921
22525.150,40.061
22563.580,38.430
22605.192,41.612
22645.135,39.943
22685.149,40.014
22725.148,39.999
22763.831,38.683
22805.126,41.294
22845.130,40.005
22885.130,39.999
22921.297,36.167
22964.178,42.881
23005.127,40.950
23045.130,40.003
23085.128,39.998
23125.121,39.993
23164.472,39.350
23205.130,40.659
23241.442,36.311
23283.495,42.053
23325.120,41.625
23364.825,39.706
23403.594,38.769
23445.135,41.541
23485.136,40.001
23525.128,39.992
23565.116,39.988
23605.122,40.006
23644.776,39.654
23685.143,40.367
23725.141,39.997
23765.065,39.924
23805.129,40.064
23845.142,40.014
23885.142,39.999
23922.396,37.255
23965.071,42.675
24005.131,40.060
24045.152,40.020
24085.168,40.017
24125.132,39.964
24165.157,40.024
24205.124,39.968
24245.177,40.053
24282.620,37.443
24325.099,42.478
24365.135,40.037
24405.135,40.000
24441.382,36.247
24485.140,43.757
24525.171,40.032
24565.061,39.889
24605.136,40.075
24645.147,40.012
24685.130,39.983
24725.206,40.076
24765.127,39.921
24805.198,40.071
24845.138,39.940
24885.137,40.000
24923.471,38.334
24965.132,41.662
25002.790,37.658
25045.138,42.348
25085.136,39.998
25125.148,40.012
25165.140,39.993
25202.773,37.633
25245.169,42.395
25283.474,38.305
25321.347,37.873
25365.130,43.783
25402.768,37.638
25444.312,41.543
25480.206,35.894
25520.348,40.143
25563.733,43.384
25604.361,40.629
25645.143,40.782
25685.130,39.986
25720.670,35.540
25760.780,40.110
25804.419,43.639
25841.871,37.453
25880.438,38.567
25924.502,44.064
25963.021,38.519
26004.369,41.348
26044.447,40.078
26085.150,40.703
26121.292,36.143
26165.052,43.760
26204.381,39.329
