label=QoSThread-40ms intervalMs=40.000 duration=3600.000s
t(ms),dt(ms)
124674.392,40.977
124719.457,45.065
124761.527,42.070
124806.589,45.062
124851.720,45.131
124896.779,45.059
124941.839,45.060
124986.906,45.067
125031.955,45.049
125073.125,41.170
125118.216,45.091
125163.336,45.121
125208.449,45.112
125253.122,44.673
125298.178,45.056
125344.109,45.931
125389.222,45.113
125433.050,43.828
125478.134,45.084
125523.220,45.086
125568.298,45.079
125613.387,45.089
125658.441,45.054
125703.489,45.048
125748.537,45.048
125793.632,45.095
125838.782,45.150
125883.838,45.056
125928.923,45.085
125973.972,45.049
126019.086,45.114
126060.431,41.345
126104.658,44.227
126149.771,45.113
126193.035,43.263
126238.101,45.066
126283.147,45.045
126328.203,45.056
126374.051,45.848
126419.184,45.134
126464.249,45.064
126509.296,45.048
126554.354,45.058
126599.406,45.052
126643.002,43.596
126688.062,45.060
126733.120,45.058
126777.525,44.405
126822.648,45.123
126867.719,45.071
126912.789,45.070
126957.901,45.112
127003.022,45.121
127048.209,45.187
127093.124,44.915
127138.192,45.068
127183.311,45.118
127228.382,45.071
127273.437,45.055
127315.400,41.963
127360.528,45.128
127403.996,43.468
127449.220,45.224
127494.287,45.066
127539.401,45.114
127584.445,45.044
127629.556,45.112
127674.607,45.051
127718.965,44.358
127764.010,45.045
127809.073,45.062
127853.551,44.478
127898.663,45.112
127943.711,45.048
127988.784,45.074
128033.826,45.042
128078.902,45.076
128123.962,45.060
128169.076,45.114
128214.117,45.041
128257.710,43.593
128302.785,45.075
128347.897,45.111
128392.953,45.057
128433.121,40.168
128478.177,45.055
128523.125,44.948
128568.248,45.123
128613.331,45.084
128658.388,45.057
128703.437,45.048
128748.609,45.173
128793.677,45.067
128838.755,45.078
128883.825,45.069
128928.888,45.063
128973.929,45.042
129018.970,45.041
129064.040,45.070
129104.700,40.659
129149.759,45.059
129194.810,45.050
129239.878,45.068
129281.284,41.406
129326.419,45.135
129371.512,45.093
129416.563,45.050
129457.490,40.928
129498.570,41.080
129543.670,45.100
129588.727,45.057
129633.785,45.058
129678.859,45.074
129723.912,45.053
129769.036,45.123
129813.124,44.089
129854.658,41.534
129899.722,45.063
129944.774,45.052
129989.859,45.085
130032.737,42.879
130077.824,45.087
130122.881,45.057
130168.004,45.123
130213.107,45.104
130258.167,45.059
130303.213,45.047
130344.064,40.851
130389.141,45.076
130433.138,43.998
130478.229,45.091
130523.107,44.878
130568.223,45.116
130613.305,45.082
130658.364,45.059
130703.474,45.111
130748.611,45.137
130792.704,44.092
130834.796,42.093
130879.854,45.058
130923.124,43.271
130968.250,45.126
131013.306,45.056
131058.403,45.097
131103.126,44.723
131148.263,45.137
131188.487,40.224
131233.542,45.055
131274.121,40.579
131319.236,45.116
131364.302,45.065
131409.446,45.145
131454.508,45.062
131499.625,45.116
131540.565,40.940
131585.650,45.085
131630.774,45.124
131673.886,43.112
131718.947,45.061
131764.008,45.061
131809.130,45.122
131854.181,45.051
131899.238,45.056
131944.297,45.059
131989.343,45.047
132034.413,45.069
132078.759,44.347
132123.811,45.052
132165.119,41.308
132210.205,45.086
132255.329,45.124
132300.389,45.060
132345.510,45.121
132390.630,45.120
132435.683,45.053
132480.749,45.066
132524.162,43.413
132569.214,45.052
132614.284,45.070
132659.353,45.069
132704.409,45.056
132749.470,45.061
132794.540,45.071
132839.602,45.062
132884.684,45.083
132925.877,41.192
132971.006,45.129
133016.052,45.046
133059.209,43.157
133104.295,45.086
133149.357,45.062
133194.411,45.054
133239.454,45.042
133284.548,45.094
133329.663,45.115
133374.741,45.078
133419.861,45.120
133464.938,45.077
133509.477,44.539
133553.636,44.159
133598.683,45.048
133643.748,45.065
133688.830,45.082
133733.881,45.051
133778.948,45.068
133823.994,45.045
133869.033,45.039
133914.089,45.056
133959.206,45.117
134004.262,45.057
134049.311,45.048
134094.353,45.042
134139.457,45.104
134184.528,45.071
134229.593,45.066
134274.635,45.042
134319.724,45.089
134364.807,45.083
134409.874,45.067
134454.950,45.077
134500.076,45.126
134545.214,45.138
134590.345,45.131
134635.419,45.074
134680.545,45.126
134721.857,41.312
134763.126,41.269
134808.253,45.127
134853.311,45.058
134896.704,43.392
134941.814,45.111
134986.873,45.059
135028.851,41.978
135073.908,45.057
135118.989,45.081
135164.036,45.047
135209.070,45.035
135254.115,45.044
135299.230,45.115
135344.271,45.041
135389.347,45.076
135434.399,45.052
135479.526,45.128
135523.121,43.595
135568.194,45.073
135613.254,45.060
135656.930,43.676
135702.017,45.087
135743.147,41.130
135788.203,45.056
135833.271,45.068
135878.319,45.048
135923.365,45.047
135968.407,45.042
136013.448,45.041
136058.501,45.053
136103.125,44.624
136147.945,44.820
136192.309,44.364
136237.381,45.072
136282.426,45.045
136327.470,45.043
136372.529,45.060
136417.589,45.060
136462.701,45.111
136505.831,43.130
136550.879,45.048
136596.131,45.252
136641.271,45.140
136686.337,45.066
136729.087,42.750
136773.520,44.432
136814.424,40.904
136857.063,42.639
136899.732,42.669
136942.425,42.693
136985.065,42.641
137030.197,45.132
137075.338,45.141
137120.413,45.075
137163.122,42.709
137208.246,45.124
137253.295,45.049
137298.416,45.121
137339.513,41.097
137384.597,45.084
137429.649,45.052
137473.126,43.477
137515.361,42.235
137560.416,45.055
137604.661,44.245
137649.796,45.134
137694.872,45.077
137735.833,40.961
137780.977,45.144
137826.118,45.142
137871.193,45.075
137916.252,45.059
137961.311,45.059
138006.416,45.105
138051.519,45.103
138096.562,45.044
138141.628,45.065
138186.696,45.069
138229.660,42.964
138273.121,43.461
138318.246,45.124
138363.310,45.065
138408.418,45.107
138453.475,45.057
138498.589,45.114
138543.050,44.462
138588.117,45.066
138633.319,45.202
138678.503,45.184
138723.636,45.133
138768.600,44.964
138813.719,45.119
138858.810,45.091
138903.125,44.316
138948.255,45.129
138992.104,43.849
139033.124,41.020
139078.191,45.067
139123.137,44.946
139168.234,45.097
139213.130,44.897
139258.202,45.072
139303.266,45.064
139348.337,45.071
139393.387,45.050
139438.436,45.049
139483.487,45.051
139528.560,45.074
139573.321,44.761
139618.378,45.057
139660.435,42.057
139705.498,45.062
139750.571,45.073
139795.664,45.093
139840.714,45.050
139885.760,45.046
139930.826,45.066
139975.940,45.114
140021.034,45.095
140066.075,45.040
140111.134,45.060
140156.192,45.058
140201.305,45.113
140246.381,45.076
140291.505,45.125
140336.581,45.076
140376.991,40.410
140422.096,45.104
140467.164,45.069
140512.313,45.148
140556.573,44.261
140599.452,42.878
140644.520,45.068
140685.027,40.506
140730.077,45.050
140775.231,45.154
140820.288,45.057
140865.352,45.064
140910.410,45.058
140955.491,45.081
141000.613,45.122
141045.687,45.074
141088.249,42.562
141133.310,45.061
141178.431,45.121
141223.486,45.055
141268.615,45.130
141313.124,44.509
141355.715,42.591
141400.837,45.121
141445.952,45.116
141488.545,42.593
141533.605,45.060
141578.678,45.073
141623.723,45.045
141668.851,45.127
141713.572,44.721
141758.825,45.253
141800.366,41.541
141845.430,45.065
141890.500,45.070
141930.771,40.271
141975.822,45.052
142020.882,45.060
142065.975,45.093
142111.032,45.056
142156.075,45.043
142201.194,45.119
142246.302,45.108
142291.366,45.064
142336.417,45.051
142381.461,45.044
142426.521,45.060
142471.567,45.046
142516.669,45.102
142561.738,45.070
142606.428,44.690
142651.562,45.134
142696.636,45.073
142736.999,40.364
142782.038,45.039
142827.156,45.118
142872.224,45.068
142917.339,45.115
142962.408,45.069
143007.483,45.075
143052.607,45.125
143097.683,45.075
143142.730,45.047
143187.784,45.054
143232.842,45.059
143277.898,45.056
143322.942,45.044
143368.031,45.089
143413.127,45.096
143458.225,45.098
143503.272,45.047
143548.332,45.060
143593.376,45.044
143638.456,45.080
143681.281,42.825
143726.331,45.050
143766.452,40.121
143811.509,45.057
143854.658,43.149
143899.727,45.069
143944.780,45.053
143989.855,45.075
144031.340,41.485
144076.399,45.059
144121.454,45.055
144163.127,41.673
144208.196,45.068
144253.249,45.053
144298.302,45.053
144343.358,45.056
144388.430,45.072
144433.479,45.049
144475.460,41.981
144519.861,44.400
144564.949,45.088
144607.678,42.729
144652.798,45.121
144697.909,45.111
144738.806,40.896
144783.886,45.080
144827.237,43.351
144872.312,45.075
144917.376,45.064
144962.442,45.066
145007.553,45.111
145052.674,45.121
145097.743,45.069
145142.813,45.070
145187.886,45.073
145229.661,41.775
145274.709,45.048
145319.765,45.056
145364.869,45.105
145409.923,45.054
145455.043,45.120
145500.157,45.114
145543.118,42.961
145588.182,45.064
145633.127,44.944
145678.199,45.072
145723.247,45.048
145768.296,45.049
145808.456,40.161
145849.511,41.055
145893.144,43.633
145938.255,45.111
145983.342,45.088
146028.410,45.067
146073.455,45.045
146118.565,45.110
146163.609,45.045
146208.716,45.107
146253.760,45.043
146298.823,45.063
146343.863,45.040
146388.975,45.112
146434.025,45.050
146479.146,45.120
146524.262,45.116
146569.373,45.111
146611.769,42.395
146656.135,44.366
146701.207,45.072
146742.679,41.472
146786.571,43.892
146831.638,45.067
146873.128,41.490
146918.254,45.126
146963.123,44.869
147008.248,45.126
147053.121,44.873
147094.668,41.547
147139.781,45.114
147180.466,40.684
147225.109,44.643
147270.153,45.044
147315.221,45.068
147360.325,45.103
147405.365,45.041
147450.224,44.859
147493.133,42.909
147538.204,45.071
147583.315,45.110
147628.358,45.044
147673.402,45.043
147718.550,45.148
147763.101,44.551
147812.540,49.439
147854.665,42.124
147899.316,44.652
147944.376,45.059
147989.499,45.123
148034.545,45.046
148079.640,45.095
148124.685,45.045
148169.740,45.055
148214.820,45.080
148258.073,43.253
148303.127,45.054
148348.175,45.048
148393.220,45.045
148438.297,45.077
148483.343,45.046
148524.753,41.410
148569.894,45.141
148614.948,45.054
148660.017,45.070
148703.123,43.105
148748.183,45.060
148791.939,43.756
148833.923,41.985
148879.026,45.103
148923.120,44.094
148968.212,45.093
149013.295,45.083
149058.343,45.048
149103.385,45.043
149148.498,45.113
149193.557,45.058
149238.627,45.070
149281.299,42.672
149326.352,45.053
149369.741,43.389
149414.789,45.048
149459.839,45.050
149504.880,45.041
149549.924,45.044
149595.046,45.121
149635.305,40.259
149680.348,45.043
149723.122,42.774
149768.177,45.054
149813.125,44.948
149855.014,41.890
149900.117,45.102
149945.192,45.076
149990.247,45.054
150035.370,45.123
150083.790,48.420
150128.894,45.104
150173.940,45.046
150219.001,45.061
150264.044,45.043
150309.100,45.056
150352.783,43.683
150397.869,45.086
150442.928,45.059
150487.991,45.063
150531.142,43.151
150575.430,44.288
150620.008,44.579
150665.060,45.051
150711.089,46.029
150753.104,42.015
150798.159,45.054
150843.202,45.043
150886.027,42.825
150931.153,45.126
150976.210,45.058
151021.356,45.146
151066.425,45.069
151111.478,45.054
151156.554,45.076
151197.452,40.898
151242.561,45.109
151287.609,45.048
151331.157,43.548
151376.213,45.056
151421.322,45.108
151466.369,45.047
151508.030,41.661
151553.090,45.060
151595.679,42.589
151640.769,45.091
151685.824,45.054
151730.873,45.049
151775.924,45.052
151821.048,45.124
151866.180,45.132
151911.237,45.057
151953.105,41.868
151998.151,45.046
152043.210,45.059
152088.249,45.039
152133.291,45.041
152178.350,45.060
152223.393,45.043
152268.445,45.052
152313.486,45.041
152358.599,45.112
152403.125,44.526
152448.178,45.053
152493.121,44.943
152538.251,45.129
152581.226,42.976
152626.365,45.139
152666.620,40.255
152709.694,43.074
152754.760,45.066
152799.825,45.065
152844.872,45.047
152889.918,45.046
152934.972,45.053
152980.024,45.052
153023.734,43.711
153068.852,45.118
153109.033,40.181
153150.804,41.771
153195.854,45.050
153240.959,45.105
153286.083,45.123
153331.147,45.064
153376.192,45.045
153421.260,45.068
153466.307,45.048
153511.362,45.055
153556.475,45.113
153597.897,41.422
153643.037,45.140
153688.089,45.051
153730.234,42.146
153775.300,45.065
153820.343,45.044
153865.386,45.043
153906.135,40.749
153951.190,45.055
153992.431,41.241
154033.439,41.008
154078.491,45.052
154119.975,41.485
154163.858,43.882
154208.927,45.069
154253.972,45.045
154299.089,45.117
154343.124,44.035
154388.192,45.068
154433.124,44.932
154478.174,45.051
154523.231,45.057
154564.522,41.292
154609.575,45.052
154653.126,43.552
154696.063,42.937
154741.004,44.941
154786.084,45.080
154826.462,40.378
154871.508,45.046
154912.784,41.276
154957.917,45.133
155003.009,45.092
155048.080,45.071
155093.127,45.047
155138.199,45.072
155183.273,45.074
155228.320,45.046
155273.362,45.042
155318.422,45.060
155363.464,45.042
155408.585,45.121
155453.711,45.126
155498.797,45.086
155543.859,45.062
155587.631,43.772
155632.681,45.050
155677.798,45.117
155719.816,42.018
155763.123,43.307
155808.256,45.133
155853.314,45.058
155898.441,45.127
155943.497,45.056
155985.246,41.748
156030.342,45.096
156075.410,45.068
156120.484,45.074
156165.527,45.043
156210.476,44.949
156255.574,45.097
156300.539,44.965
156343.124,42.585
156388.247,45.123
156433.306,45.058
156478.353,45.047
156523.412,45.060
156568.460,45.048
156613.514,45.054
156658.566,45.052
156703.126,44.560
156748.242,45.116
156793.303,45.061
156838.421,45.118
156881.297,42.876
156926.373,45.076
156971.495,45.121
157016.566,45.072
157061.668,45.102
157104.661,42.993
157149.172,44.512
157191.805,42.632
157233.127,41.322
157276.256,43.129
157321.315,45.059
157363.125,41.810
157408.256,45.131
157453.307,45.051
157494.085,40.779
157539.204,45.119
157584.274,45.069
157629.331,45.057
157674.441,45.111
157719.498,45.056
157764.546,45.049
157809.602,45.056
157853.125,43.523
157898.199,45.074
157943.250,45.050
157988.377,45.128
158033.425,45.048
158075.263,41.838
158120.396,45.133
158163.125,42.729
158208.254,45.129
158253.310,45.056
158298.447,45.136
158343.500,45.053
158388.568,45.068
158433.623,45.055
158478.753,45.129
158521.202,42.449
158566.270,45.068
158611.400,45.130
158656.457,45.058
158698.063,41.605
158743.145,45.082
158788.190,45.046
158833.243,45.053
158878.370,45.127
158923.425,45.055
158968.485,45.060
159013.121,44.636
159053.227,40.106
159098.289,45.063
159143.357,45.068
159188.407,45.050
159230.420,42.013
159275.529,45.110
159320.589,45.060
159365.635,45.046
159410.710,45.074
159455.824,45.114
159500.928,45.105
159546.009,45.080
159590.759,44.750
159635.893,45.134
159680.942,45.049
159726.064,45.122
159771.185,45.121
159811.439,40.254
159854.666,43.227
159899.801,45.135
159944.859,45.058
159989.981,45.122
160035.111,45.130
160076.969,41.858
160122.062,45.093
160167.193,45.130
160212.309,45.117
160254.246,41.937
160299.325,45.079
160344.377,45.052
160389.432,45.055
160434.476,45.044
160479.584,45.107
160523.522,43.939
160568.655,45.132
160613.731,45.077
160658.858,45.127
160701.476,42.618
160743.117,41.641
160788.244,45.126
160833.303,45.059
160878.358,45.055
160923.426,45.068
160968.533,45.107
161013.126,44.593
161058.186,45.060
161101.867,43.681
161146.908,45.041
161191.398,44.490
161233.124,41.726
161278.179,45.055
161323.121,44.942
161368.260,45.139
161413.315,45.055
161458.378,45.063
161503.420,45.042
161548.470,45.051
161593.524,45.054
161638.644,45.120
161683.707,45.063
161728.228,44.521
161773.280,45.052
161818.413,45.132
161863.125,44.713
161908.256,45.130
161953.307,45.051
161998.172,44.865
162043.125,44.953
162090.881,47.756
162135.522,44.641
162179.425,43.903
162224.486,45.060
162269.556,45.070
162314.603,45.047
162359.663,45.060
162404.348,44.685
162449.474,45.126
162494.532,45.058
162539.649,45.117
162584.711,45.062
162629.769,45.058
162674.816,45.048
162719.867,45.051
162764.922,45.055
162809.984,45.062
162853.126,43.142
162898.180,45.054
162943.235,45.055
162988.281,45.047
163033.122,44.841
163078.183,45.061
163123.247,45.065
163168.336,45.088
163213.406,45.070
163258.524,45.118
163303.580,45.055
163348.626,45.047
163393.672,45.046
163438.794,45.121
163483.870,45.076
163528.916,45.047
163573.963,45.047
163614.891,40.928
163659.979,45.088
163705.038,45.058
163750.147,45.110
163795.197,45.049
163840.312,45.115
163881.278,40.966
163923.124,41.846
163968.046,44.922
164009.924,41.878
164054.973,45.049
164100.028,45.055
164145.275,45.247
164190.419,45.144
164235.565,45.146
164280.693,45.127
164323.650,42.957
164368.770,45.120
164413.827,45.057
164458.891,45.063
164503.937,45.047
164546.167,42.230
164591.222,45.054
164636.348,45.126
164681.444,45.096
164726.577,45.132
164771.634,45.057
164816.371,44.737
164861.484,45.112
164906.598,45.114
164951.666,45.068
164996.728,45.062
165041.789,45.060
165086.895,45.107
165131.943,45.048
165177.068,45.125
165222.141,45.073
165264.779,42.638
165308.991,44.212
165353.122,44.132
165398.202,45.080
165443.289,45.087
165488.346,45.057
165533.413,45.066
165578.531,45.119
165623.124,44.593
165668.193,45.068
165713.319,45.126
165757.404,44.086
165802.489,45.084
165847.537,45.048
165892.650,45.113
165937.719,45.069
165982.796,45.077
166027.911,45.115
166073.030,45.119
166118.092,45.062
166163.185,45.094
166208.260,45.075
166253.307,45.046
166298.357,45.050
166343.401,45.045
166388.548,45.147
166433.595,45.048
166478.649,45.054
166523.717,45.067
166568.779,45.062
166613.822,45.043
166658.872,45.051
166703.916,45.044
166748.993,45.077
166794.105,45.112
166839.243,45.138
166884.299,45.056
166925.465,41.166
166968.909,43.444
167012.057,43.148
167057.130,45.073
167102.187,45.057
167143.129,40.943
167183.259,40.130
167225.239,41.980
167269.608,44.369
167314.681,45.072
167359.745,45.064
167404.788,45.043
167449.862,45.074
167494.937,45.075
167540.013,45.076
167585.120,45.107
167630.170,45.050
167675.220,45.050
167720.332,45.112
167765.106,44.774
167810.185,45.079
167855.236,45.051
167900.357,45.121
167945.412,45.055
167990.534,45.122
168035.591,45.057
168080.639,45.048
168125.687,45.048
168170.733,45.045
168217.052,46.320
168259.274,42.221
168304.335,45.061
168349.469,45.134
168393.122,43.653
168438.239,45.117
168483.291,45.052
168528.335,45.045
168573.393,45.058
168615.051,41.658
168656.141,41.090
168701.199,45.058
168746.266,45.067
168791.336,45.070
168836.412,45.076
168881.526,45.114
168926.605,45.079
168971.647,45.042
169016.715,45.068
169061.819,45.104
169104.663,42.844
169149.738,45.075
169194.811,45.073
169239.874,45.063
169285.409,45.535
169330.484,45.075
169375.535,45.051
169420.659,45.124
169465.714,45.054
169510.783,45.069
169555.849,45.066
169600.893,45.044
169645.974,45.081
169691.093,45.119
169736.152,45.058
169779.952,43.800
169821.663,41.711
169865.096,43.433
169910.220,45.124
169955.268,45.048
170000.389,45.121
170043.121,42.732
170088.234,45.113
170131.798,43.564
170176.852,45.054
170221.973,45.121
170265.818,43.845
170310.950,45.132
170354.586,43.636
170398.456,43.870
170443.512,45.056
170488.560,45.048
170533.604,45.043
170578.648,45.044
170623.704,45.056
170668.767,45.064
170713.813,45.046
170758.904,45.090
170803.968,45.064
170849.017,45.049
170893.123,44.106
170938.256,45.134
170981.291,43.035
171026.356,45.065
171071.415,45.059
171116.532,45.117
171160.447,43.915
171205.524,45.077
171246.385,40.862
171288.399,42.014
171331.807,43.409
171375.140,43.333
171420.283,45.143
171465.338,45.055
171510.455,45.117
171555.510,45.054
171600.561,45.051
171645.615,45.054
171690.752,45.136
171735.831,45.079
171780.906,45.075
171825.976,45.071
171871.096,45.119
171913.077,41.981
171958.195,45.119
171998.502,40.307
172042.716,44.214
172084.373,41.657
172129.420,45.047
172173.087,43.668
172218.156,45.069
172263.211,45.055
172306.347,43.136
172351.482,45.135
172396.581,45.099
172441.707,45.126
172486.762,45.055
172532.021,45.259
172573.123,41.102
172618.238,45.115
172662.950,44.712
172706.607,43.657
172751.712,45.105
172793.126,41.413
172838.249,45.124
172883.360,45.110
172928.481,45.121
172973.577,45.097
173018.489,44.911
173063.653,45.164
173104.659,41.006
173149.782,45.124
173194.885,45.102
173240.003,45.118
173285.063,45.060
173330.146,45.084
173371.521,41.375
173413.102,41.581
173458.208,45.106
173499.571,41.363
173544.686,45.116
173589.805,45.118
173634.483,44.678
173679.620,45.137
173719.764,40.144
173764.812,45.049
173809.863,45.051
173854.600,44.737
173899.676,45.076
173944.722,45.046
173989.795,45.073
174034.838,45.043
174079.947,45.110
174125.019,45.071
174170.065,45.047
174215.117,45.052
174260.239,45.121
174305.292,45.054
174350.373,45.081
174395.432,45.059
174440.510,45.077
174480.900,40.390
174526.008,45.108
174571.121,45.113
174616.165,45.045
174661.224,45.058
174706.366,45.143
174751.549,45.183
174794.149,42.600
174839.269,45.120
174884.343,45.074
174929.411,45.068
174974.462,45.051
175019.523,45.061
175063.123,43.599
175104.393,41.270
175149.514,45.121
175193.124,43.609
175238.182,45.059
175283.299,45.117
175328.396,45.097
175373.412,45.015
175418.461,45.049
175463.553,45.093
175508.637,45.084
175553.685,45.048
175598.727,45.042
175643.769,45.043
175688.892,45.122
175731.964,43.073
175777.052,45.087
175822.099,45.047
175867.142,45.043
175912.257,45.115
175957.338,45.080
175998.635,41.298
176043.698,45.063
176088.818,45.120
176131.963,43.146
176172.479,40.515
176217.544,45.066
176262.648,45.104
176307.749,45.101
176352.801,45.052
176397.847,45.046
176443.177,45.331
176483.817,40.640
176528.873,45.055
176573.946,45.073
176619.014,45.068
176664.060,45.046
176709.117,45.057
176754.181,45.064
176799.255,45.074
176844.319,45.064
176889.394,45.075
176934.434,45.040
176979.494,45.061
177024.536,45.041
177069.641,45.106
177114.687,45.046
177159.726,45.039
177204.785,45.058
177249.827,45.043
177294.870,45.043
177339.911,45.041
177385.026,45.115
177430.082,45.057
177475.183,45.100
177515.368,40.185
177560.443,45.074
177605.499,45.056
177650.548,45.049
177693.124,42.576
177734.693,41.569
177779.782,45.089
177823.125,43.343
177868.254,45.129
177913.309,45.055
177958.430,45.121
178003.502,45.072
178046.612,43.110
178091.779,45.167
178136.927,45.147
178181.292,44.365
178226.361,45.069
178269.458,43.096
178313.282,43.824
178354.660,41.378
178398.703,44.043
178443.762,45.059
178488.889,45.127
178533.936,45.047
178579.012,45.077
178624.063,45.050
178669.111,45.048
178714.162,45.052
178759.232,45.070
178804.362,45.130
178846.632,42.270
178891.752,45.120
178936.876,45.125
178981.964,45.088
179027.070,45.106
179072.179,45.109
179113.303,41.124
179158.356,45.053
179203.501,45.145
179246.588,43.088
179291.710,45.122
179336.770,45.059
179380.622,43.853
179425.686,45.063
179468.976,43.290
179514.024,45.048
179559.090,45.066
179604.213,45.123
179648.758,44.545
179693.815,45.057
179738.932,45.118
179783.978,45.046
179829.047,45.068
179874.090,45.043
179919.134,45.045
179964.176,45.042
180009.234,45.058
180057.657,48.423
180102.713,45.056
180147.783,45.069
180188.595,40.812
180233.708,45.114
180278.768,45.060
180323.806,45.038
180368.863,45.056
180413.908,45.045
180458.958,45.050
180504.010,45.052
180546.685,42.675
180591.811,45.126
180636.942,45.132
180682.001,45.058
180727.057,45.056
180772.175,45.119
180813.114,40.939
180854.660,41.545
180899.786,45.126
180944.829,45.043
180989.892,45.063
181034.940,45.048
181079.980,45.040
181125.028,45.048
181170.094,45.066
181215.135,45.042
181260.249,45.114
181305.301,45.052
181350.371,45.069
181395.413,45.042
181440.465,45.052
181485.605,45.140
181530.741,45.136
181573.102,42.361
181618.187,45.085
181663.277,45.091
181704.219,40.942
181749.300,45.081
181794.365,45.065
181839.436,45.071
181884.500,45.064
181929.560,45.059
181974.606,45.046
182019.703,45.097
182064.743,45.040
182108.547,43.804
182153.627,45.080
182198.692,45.065
182243.073,44.382
182284.588,41.515
182329.640,45.051
182374.703,45.063
182419.812,45.109
182464.858,45.046
182505.229,40.371
182550.359,45.130
182592.457,42.098
182637.526,45.069
182682.638,45.112
182725.147,42.509
182766.461,41.314
182811.584,45.123
182856.642,45.058
182901.713,45.071
182946.773,45.060
182991.898,45.125
183033.124,41.227
183078.176,45.052
183119.409,41.233
183163.122,43.713
183208.169,45.046
183253.121,44.953
183298.248,45.127
183343.321,45.073
183388.442,45.121
183429.511,41.069
183474.556,45.045
183515.347,40.791
183555.690,40.343
183600.802,45.112
183645.887,45.086
183690.113,44.226
183735.180,45.067
183780.254,45.074
183825.330,45.076
183870.449,45.119
183913.403,42.954
183958.483,45.080
184003.547,45.064
184048.605,45.057
184093.647,45.043
184138.684,45.036
184181.291,42.607
184226.421,45.130
184271.557,45.137
184316.612,45.055
184361.669,45.056
184406.779,45.111
184451.820,45.040
184496.887,45.067
184541.929,45.042
184587.067,45.138
184632.114,45.047
184677.248,45.134
184722.373,45.125
184767.445,45.073
184812.521,45.075
184854.643,42.122
184899.695,45.052
184944.742,45.047
184989.861,45.119
185034.913,45.052
185079.965,45.052
185125.083,45.118
185170.201,45.117
185215.243,45.043
185260.290,45.047
185305.410,45.120
185350.539,45.129
185395.606,45.067
185440.727,45.121
185485.844,45.116
185530.918,45.075
185576.013,45.094
185621.084,45.071
185666.151,45.068
185709.722,43.571
185750.185,40.463
185795.267,45.082
185838.376,43.110
185883.424,45.047
185928.500,45.077
185973.547,45.047
186018.653,45.106
186063.906,45.253
186109.030,45.125
186154.090,45.060
186198.337,44.247
186243.386,45.049
186288.439,45.053
186330.287,41.848
186373.123,42.836
186418.236,45.112
186463.280,45.044
186508.333,45.053
186553.123,44.790
186600.374,47.250
186645.516,45.143
186690.595,45.078
186733.474,42.880
186778.525,45.051
186823.603,45.078
186868.670,45.067
186913.566,44.896
186958.646,45.080
186998.921,40.275
187043.121,44.200
187088.167,45.047
187133.221,45.053
187178.334,45.113
187223.122,44.789
187268.195,45.073
187313.246,45.051
187354.661,41.415
187398.995,44.334
187444.050,45.055
187489.127,45.077
187534.171,45.044
187579.277,45.106
187624.328,45.051
187667.743,43.414
187712.827,45.085
187757.902,45.074
187799.008,41.107
187840.489,41.480
187885.547,45.058
187930.668,45.121
187975.804,45.136
188018.769,42.965
188063.827,45.058
188108.946,45.119
188153.997,45.051
188199.026,45.030
188244.099,45.073
188289.244,45.144
188334.321,45.078
188379.386,45.065
188424.437,45.051
188469.499,45.062
188513.617,44.118
188558.669,45.052
188603.797,45.127
188647.261,43.464
188692.332,45.071
188737.452,45.120
188780.223,42.771
188825.302,45.079
188870.422,45.120
188913.558,43.136
188958.608,45.050
189003.689,45.080
189048.738,45.050
189093.782,45.044
189138.865,45.082
189180.315,41.450
189223.125,42.810
189265.721,42.596
189310.804,45.083
189355.855,45.050
189400.536,44.681
189445.582,45.046
189486.205,40.623
189531.324,45.120
189574.217,42.893
189615.662,41.445
189660.786,45.124
189702.171,41.385
189743.112,40.941
189784.495,41.384
189829.622,45.127
189874.679,45.057
189919.730,45.051
189964.774,45.045
190007.002,42.228
190052.062,45.059
190093.054,40.993
190138.163,45.108
190183.210,45.047
190228.326,45.116
190273.386,45.060
190318.451,45.064
190363.493,45.043
190408.554,45.060
190453.601,45.048
190498.648,45.046
190543.122,44.475
190585.271,42.148
190630.352,45.082
190675.403,45.050
190717.235,41.833
190762.329,45.093
190807.394,45.065
190852.518,45.124
190897.576,45.059
190942.630,45.054
190987.687,45.056
191032.756,45.069
191077.018,44.262
191122.081,45.063
191167.136,45.055
191212.256,45.120
191257.325,45.069
191302.379,45.054
191347.476,45.097
191392.594,45.118
191437.711,45.117
191481.297,43.586
191526.352,45.054
191571.394,45.042
191616.435,45.042
191661.547,45.112
191707.045,45.498
191752.134,45.089
191797.216,45.081
191842.341,45.125
191887.425,45.084
191932.525,45.099
191977.651,45.126
192021.383,43.732
192066.432,45.049
192111.503,45.071
192156.620,45.117
192201.671,45.050
192246.736,45.065
192291.827,45.091
192336.592,44.765
192381.647,45.056
192426.761,45.114
192471.891,45.129
192516.949,45.058
192561.997,45.049
192607.066,45.069
192652.121,45.055
192693.121,41.000
192738.169,45.048
192783.221,45.052
192828.357,45.136
192873.414,45.058
192918.480,45.066
192963.527,45.047
193008.645,45.118
193053.121,44.477
193098.190,45.069
193143.236,45.046
193188.303,45.067
193233.125,44.822
193278.243,45.118
193323.293,45.050
193368.333,45.041
193413.372,45.038
193458.493,45.121
193503.123,44.630
193548.179,45.056
193593.232,45.054
193638.310,45.077
193683.361,45.052
